job_title,seniority_level,status,company,location,post_date,headquarter,industry,ownership,company_size,revenue,salary,skills
Cientista de Dados,,Híbrido,company_081,"Toronto, Canada . Hybrid",7 days ago,"San Francisco, CA, US",Tecnologia,Pública,"5,040",€4.72B,"€98,648 - €123,308",[]
Cientista de Dados,Sênior,Presencial,company_185,"Linthicum Heights, MD . On-site",14 days ago,"Falls Church, VA, US",Tecnologia,Pública,"97,050",€75.00B,"€164,039 - €246,056",['r']
Cientista de Dados,Líder,Presencial,company_230,"North Chicago, IL",a month ago,"North Chicago, IL, US",Saúde,Pública,"49,360",€245.34B,"€137,007",[]
Cientista de Dados,Pleno,Remoto,company_421,"San Juan, Puerto Rico . Fully Remote",14 days ago,"Cheyenne, WY, US",Tecnologia,,Private,,"€25,214","['sql', 'machine learning', 'python']"
Cientista de Dados,Sênior,Presencial,company_490,"Overland Park, KS . Bellevue, WA . Frisco, TX",3 months ago,"Bellevue, WA, US",Tecnologia,Pública,"83,560",Public,"€116,363 - €209,887","['aws', 'r', 'python', 'sql', 'machine learning', 'deep learning', 'azure']"
Cientista de Dados,Sênior,,company_844,"San Francisco, CA",21 days ago,"Mountain View, CA, US",Tecnologia,Pública,"17,070",€94.49B,"€168,968","['r', 'python', 'sql', 'machine learning', 'tableau']"
Cientista de Dados,Sênior,,company_171,"Hyderabad, Telangana, India",14 days ago,"Armonk, NY, US",Tecnologia,Pública,"524,608",€119.33B,"€27,279 - €52,700","['database', 'machine learning', 'java']"
Cientista de Dados,Sênior,Híbrido,company_183,"Tallinn, Harjumaa, Estonia . Hybrid",a month ago,"Tallinn, EE",Tecnologia,Privada,"3,760",Private,"€61,778","['pandas', 'numpy', 'pytorch', 'spark', 'aws', 'scikit-learn', 'python', 'docker', 'airflow', 'machine learning', 'deep learning']"
Cientista de Dados,Sênior,,company_844,"Mountain View, CA",7 days ago,"Mountain View, CA, US",Tecnologia,Pública,"17,050",€94.54B,"€168,967","['sql', 'machine learning', 'tableau', 'python']"
Engenheiro de Machine Learning,Sênior,Presencial,company_135,"Taipei, Taiwan . On-site",a month ago,TW,Tecnologia,Privada,530,Private,"€36,345",[]
Cientista de Dados,Sênior,,company_889,"Brooklyn, NY",14 days ago,"NY, US",Energia,Pública,"6,190",Public,"€127,871 - €166,230","['sql', 'python']"
Cientista de Dados,Pleno,,company_244,"Mumbai, Maharashtra, India",7 days ago,"New York, NY, US",Finanças,Pública,"290,800",€350.32B,"€33,751","['spark', 'sql', 'machine learning', 'python']"
Cientista de Dados,Pleno,,company_174,"Amsterdam, North Holland, Netherlands",a month ago,"Amsterdam, NH, NL",Tecnologia,Privada,900,Private,"€49,109","['machine learning', 'python']"
Cientista de Dados,Sênior,Remoto,company_083,Mumbai Metropolitan Region . Fully Remote,2 months ago,"Paris, IDF, FR",Tecnologia,Privada,"263,610",€25.31B,"€4,055 - €10,055","['pandas', 'numpy', 'pytorch', 'scipy', 'opencv', 'hadoop', 'machine learning', 'keras', 'deep learning', 'tensorflow']"
Cientista de Dados,Líder,Presencial,company_244,"Plano, TX . On-site",5 days ago,"New York, NY, US",Finanças,Pública,"290,750",€350.32B,"€137,008","['amazon', 'spark', 'aws', 'r', 'python', 'scala', 'sql', 'machine learning', 'gcp', 'hadoop', 'azure']"
Cientista de Dados,Júnior,Presencial,company_849,"Jersey City, NJ . Whitehouse Station, NJ . Simsbury, CT . Philadelphia, PA",a month ago,"Readington Township, NJ, US",Finanças,Pública,"29,410",Public,"€79,463 - €135,176","['pandas', 'numpy', 'pytorch', 'spark', 'scikit-learn', 'python', 'linux', 'airflow', 'sql', 'machine learning', 'database', 'azure', 'tensorflow']"
Cientista de Dados,Sênior,Presencial,company_844,"Mountain View, CA",4 days ago,"Mountain View, CA, US",Tecnologia,Pública,"17,020",€94.59B,"€163,490 - €170,340","['sql', 'machine learning', 'r', 'python']"
Cientista de Dados,Líder,Presencial,company_273,"San Francisco, CA",14 days ago,"Menlo Park, CA, US",Tecnologia,Pública,"94,560",€230.37B,"€231,078 - €286,791",['machine learning']
Cientista de Dados,Sênior,Híbrido,company_146,"San Francisco, CA . Hybrid",12 days ago,"San Francisco, CA, US",Finanças,Privada,780,€11.75B,"€204,593 - €281,312",[]
Cientista de Dados,Sênior,,company_223,"Raleigh, NC",6 days ago,"New York, NY, US",Tecnologia,Pública,"10,040",Public,"€99,557","['spark', 'aws', 'r', 'python', 'machine learning', 'hadoop', 'deep learning']"
Cientista de Dados,Sênior,,company_309,"Bengaluru, Karnataka, India",21 days ago,"New York, NY, US",Tecnologia,Privada,"3,550",Private,"€19,234","['pytorch', 'aws', 'git', 'python', 'docker', 'sql', 'machine learning', 'gcp', 'deep learning', 'keras', 'azure', 'tensorflow', 'tableau']"
Cientista de Dados,Líder,Presencial,company_395,"McLean, VA",18 days ago,"McLean, VA, US",Varejo,Pública,"55,100",€36.18B,"€262,864 - €300,036","['aws', 'r', 'python', 'scala', 'machine learning', 'database', 'deep learning']"
Cientista de Dados,Sênior,Presencial,company_878,"San Jose, CA . Austin, TX",7 days ago,"San Jose, CA, US",Tecnologia,Pública,"21,260",€144.77B,"€117,457 - €213,904","['sql', 'python']"
Cientista de Dados,Sênior,Híbrido,company_146,"San Francisco, CA . Hybrid",12 days ago,"San Francisco, CA, US",Finanças,Privada,780,€11.90B,"€204,590 - €281,309",[]
Cientista de Dados,Líder,Presencial,company_395,"McLean, VA",21 days ago,"McLean, VA, US",Varejo,Pública,"55,100",€36.23B,"€262,861 - €300,033","['aws', 'r', 'python', 'scala', 'machine learning', 'database', 'deep learning']"
Engenheiro de Machine Learning,Sênior,Presencial,company_336,"South San Francisco, CA . New York, NY",4 days ago,"South San Francisco, CA, US",Tecnologia,Privada,"14,060",Private,"€177,193","['pytorch', 'r', 'python', 'scala', 'java', 'machine learning', 'deep learning', 'tensorflow']"
Cientista de Dados,Sênior,Híbrido,company_081,"San Francisco, CA . Hybrid",7 days ago,"San Francisco, CA, US",Tecnologia,Pública,"5,020",€4.72B,"€135,174 - €168,967",[]
Cientista de Dados,Sênior,Remoto,company_421,"Bogota, D.C., Capital District, Colombia",5 days ago,"Cheyenne, WY, US",Tecnologia,,Private,,"€7,680","['pandas', 'numpy', 'python', 'sklearn', 'machine learning', 'matplotlib']"
Cientista de Dados,Pleno,Remoto,company_318,"San Francisco, CA . Atlanta, GA . Portland, OR . Seattle, WA . Pittsburgh, PA + 2 More",11 days ago,"Dallas, TX, US",Tecnologia,Pública,"55,040",€14.61B,"€118,739",['machine learning']
Cientista de Dados,Pleno,Presencial,company_273,"San Francisco, CA",a month ago,"Menlo Park, CA, US",Tecnologia,Pública,"94,540",€230.42B,"€132,439 - €186,325","['sql', 'machine learning', 'r', 'python']"
Cientista de Dados,Sênior,Presencial,company_003,"Sunnyvale, CA",12 days ago,"Bentonville, AR, US",Varejo,Pública,€352.44B,Public,"€118,736 - €237,469","['pytorch', 'spark', 'r', 'python', 'scala', 'java', 'sql', 'machine learning', 'deep learning', 'keras', 'azure', 'tensorflow']"
Cientista de Dados,Sênior,Híbrido,company_316,"Dublin, County Dublin, Ireland . Hybrid",3 days ago,"Eden Prairie, MN, US",Saúde,Pública,"37,990",Public,"€52,987","['aws', 'r', 'python', 'airflow', 'sql', 'machine learning', 'azure', 'tableau']"
Cientista de Dados,Sênior,Remoto,company_572,Fully Remote,6 days ago,"San Francisco, CA, US",Tecnologia,Privada,45,Private,"€146,136 - €159,836",[]
Cientista de Dados,Sênior,,company_371,"South San Francisco, CA",a month ago,"South San Francisco, CA, US",Saúde,Privada,250,Private,"€109,602 - €168,968","['r', 'python']"
Cientista de Dados,Sênior,,company_207,"Singapore, Singapore",3 days ago,"Boise, ID, US",Tecnologia,Pública,"40,040",€55.29B,"€85,616","['git', 'python', 'java', 'sql', 'machine learning']"
Cientista de Dados,Sênior,Presencial,company_003,"Bentonville, AR",14 days ago,"Bentonville, AR, US",Varejo,Pública,€352.44B,Public,"€100,468 - €200,934","['spark', 'r', 'python', 'scala', 'sql', 'machine learning', 'tensorflow']"
Cientista de Dados,Pleno,Híbrido,company_983,"Arlington, VA . Hybrid",6 days ago,"McLean, VA, US",Tecnologia,Pública,"27,030",Public,"€70,880 - €160,751","['spark', 'r', 'python', 'sql', 'hadoop', 'machine learning']"
Cientista de Dados,Pleno,,company_941,"Kochi, Kerala, India",14 days ago,"Dublin, IE",Tecnologia,Pública,"492,195",€153.25B,"€12,728 - €26,188","['aws', 'r', 'python', 'scala', 'java', 'sql', 'machine learning', 'hadoop', 'azure', 'tableau']"
Cientista de Dados,Sênior,Híbrido,company_270,"New York, NY . Hybrid",2 months ago,"Woonsocket, RI, US",Saúde,Pública,"300,010",€121.47B,"€101,605 - €203,204","['pytorch', 'aws', 'python', 'sql', 'machine learning', 'gcp', 'deep learning', 'azure']"
Cientista de Dados,Sênior,,company_291,"Bengaluru East, Karnataka, India",5 days ago,"Bengaluru, KA, IN",Tecnologia,Pública,"261,060",€71.03B,"€9,587",['machine learning']
Cientista de Dados,Pleno,Híbrido,company_983,"Washington, DC . Hybrid",14 days ago,"McLean, VA, US",Tecnologia,Pública,"27,070",Public,"€70,883 - €160,754","['machine learning', 'tableau', 'python']"
Cientista de Dados,Sênior,Híbrido,company_083,"Sevilla La Nueva, Community of Madrid, Spain . Hybrid",14 days ago,"Paris, IDF, FR",Tecnologia,Privada,"263,590",€25.36B,"€32,155","['pytorch', 'aws', 'r', 'python', 'docker', 'opencv', 'machine learning', 'gcp', 'kubernetes', 'deep learning', 'azure', 'tensorflow']"
Cientista de Dados,Sênior,Híbrido,company_983,"Chantilly, VA . Hybrid",7 days ago,"McLean, VA, US",Tecnologia,Pública,"27,050",Public,"€90,426 - €205,505","['r', 'python', 'java', 'sql', 'database', 'tableau']"
Cientista de Dados,Pleno,Presencial,company_310,"Riverside, CA . On-site",a month ago,"Arlington, VA, US",Tecnologia,Pública,"20,010",Public,"€82,476","['pytorch', 'aws', 'scikit-learn', 'python', 'machine learning', 'azure', 'tensorflow']"
Cientista de Dados,Líder,Presencial,company_235,"Colorado Springs, CO",14 days ago,"San Antonio, TX, US",Finanças,Privada,"33,010",Private,"€137,005","['spark', 'r', 'python', 'sql', 'machine learning', 'hadoop', 'deep learning']"
Cientista de Dados,Pleno,Presencial,company_273,"Los Angeles, CA",18 days ago,"Menlo Park, CA, US",Tecnologia,Pública,"94,590",€230.32B,"€158,014 - €221,034","['sql', 'machine learning', 'r', 'python']"
Cientista de Dados,Sênior,,company_678,"Fort Meade, MD",7 days ago,"Herndon, VA, US",Tecnologia,Privada,"5,060",Private,"€102,293 - €163,486",['tableau']
Cientista de Dados,Sênior,Presencial,company_980,"Bengaluru, Karnataka, India",2 months ago,"Minneapolis, MN, US",Varejo,Pública,"409,050",€67.04B,"€31,210 - €58,197","['spark', 'machine learning', 'git', 'python']"
Cientista de Dados,Líder,Presencial,company_316,"Mumbai, Maharashtra, India",14 days ago,"Eden Prairie, MN, US",Saúde,Pública,"37,950",Public,"€29,799 - €32,903","['git', 'r', 'python', 'airflow', 'sql', 'machine learning']"
Cientista de Dados,Pleno,Presencial,company_273,"Sunnyvale, CA",a month ago,"Menlo Park, CA, US",Tecnologia,Pública,"94,590",€230.37B,"€132,433 - €186,319","['sql', 'machine learning', 'r', 'python']"
Cientista de Dados,Sênior,,company_844,"San Francisco, CA",25 days ago,"Mountain View, CA, US",Tecnologia,Pública,"17,020",€94.39B,"€173,540","['sql', 'machine learning', 'r', 'python']"
Cientista de Dados,Líder,Presencial,company_003,"Sunnyvale, CA",14 days ago,"Bentonville, AR, US",Varejo,Pública,€352.44B,Public,"€182,672","['spark', 'r', 'python', 'scala', 'machine learning', 'tensorflow']"
Engenheiro de Machine Learning,Sênior,Híbrido,company_315,"Noida, Uttar Pradesh, India . Ahmedabad, Gujarat, India . Trivandrum, Kerala, India . Bengaluru, Karnataka, India . Hyderabad, Telangana, India + 2 More . Hybrid",a month ago,"Austin, TX, US",Tecnologia,Pública,"212,630",€188.21B,"€41,974","['pytorch', 'spark', 'aws', 'scikit-learn', 'python', 'docker', 'deep learning', 'sql', 'machine learning', 'gcp', 'kubernetes', 'hadoop', 'azure', 'tensorflow']"
Cientista de Dados,Sênior,Presencial,company_355,"San Francisco, CA . Seattle, WA . Atlanta, GA",5 days ago,"San Francisco, CA, US",Tecnologia,Pública,"65,820",€130.59B,"€183,405 - €252,178","['spark', 'r', 'python', 'airflow', 'hadoop']"
Cientista de Dados,Sênior,Híbrido,company_008,"Bengaluru, Karnataka, India . Hybrid",14 days ago,"San Jose, CA, US",Tecnologia,Pública,"34,660",€81.86B,"€32,875 - €47,285","['sql', 'machine learning', 'python']"
Cientista de Dados,,Presencial,company_445,On-site,14 days ago,"Ventura, CA, US",Tecnologia,Pública,"2,270",Public,"€155,610 - €207,329",[]
Cientista de Dados,Sênior,,company_931,"London, England, United Kingdom",14 days ago,"Seattle, WA, US",Tecnologia,Pública,"26,090",Public,"€78,110","['r', 'python', 'sql', 'hadoop', 'machine learning', 'tableau']"
Cientista de Dados,Sênior,Presencial,company_288,"Chantilly, VA . On-site",8 days ago,"Reston, VA, US",Tecnologia,Pública,"26,020",€62.74B,"€114,169","['amazon', 'aws', 'python']"
Cientista de Dados,Pleno,Híbrido,company_257,"Washington, DC . Hybrid",14 days ago,"Foster City, CA, US",Finanças,Pública,"21,030",€383.10B,"€106,410 - €164,863","['spark', 'hadoop', 'sql', 'python']"
Cientista de Dados,Sênior,Presencial,company_134,"Bellevue, WA",6 days ago,"Seattle, WA, US",Varejo,Pública,"865,416",€833.06B,"€117,828 - €219,207","['amazon', 'r', 'python', 'sql', 'machine learning']"
Cientista de Dados,Sênior,,company_911,"Jacksonville, FL",6 days ago,"New York, NY, US",Tecnologia,Pública,"5,010",Public,"€38,945","['pytorch', 'spark', 'python', 'sql', 'machine learning']"
Cientista de Dados,Sênior,Presencial,company_291,"Bengaluru East, Karnataka, India",14 days ago,"Bengaluru, KA, IN",Tecnologia,Pública,"261,060",€70.98B,"€9,586","['sql', 'machine learning', 'r', 'python']"
Cientista de Dados,Sênior,,company_042,Spain,7 days ago,"Boston, MA, US",Tecnologia,Pública,990,Public,"€54,805","['pandas', 'python', 'docker', 'airflow', 'sql', 'gcp', 'machine learning']"
Cientista de Dados,Líder,,company_270,"Albany, NY",a month ago,"Woonsocket, RI, US",Saúde,Pública,"300,010",€121.42B,"€131,704 - €263,406","['sql', 'machine learning', 'python']"
Cientista de Dados,Sênior,Presencial,company_149,"Mason, OH",7 days ago,"Cincinnati, OH, US",Manufatura,Pública,"101,040",€305.27B,"€77,642 - €105,041","['aws', 'machine learning', 'r', 'azure']"
Cientista de Dados,Júnior,,company_047,"Bengaluru, Karnataka, India",a month ago,"Bengaluru, KA, IN",Tecnologia,Pública,"222,050",€24.21B,"€10,049","['deep learning', 'machine learning']"
Cientista de Dados,Sênior,Presencial,company_490,"Overland Park, KS . Bellevue, WA",3 months ago,"Bellevue, WA, US",Tecnologia,Pública,"83,550",Public,"€116,364 - €209,888","['spark', 'r', 'python', 'sql', 'machine learning', 'database', 'hadoop', 'deep learning']"
Cientista de Dados,Sênior,Presencial,company_310,"Homestead, FL",a month ago,"Arlington, VA, US",Tecnologia,Pública,"20,010",Public,"€63,118 - €129,242","['sql', 'machine learning', 'r', 'python']"
Cientista de Dados,Sênior,Remoto,company_223,"Raleigh, NC",a month ago,"New York, NY, US",Tecnologia,Pública,"10,070",Public,"€99,560","['pandas', 'numpy', 'pytorch', 'spark', 'scikit-learn', 'python', 'scala', 'java', 'sql', 'machine learning', 'keras', 'deep learning', 'tensorflow']"
Cientista de Dados,Pleno,,company_233,"McLean, VA",a month ago,"Reston, VA, US",Tecnologia,Pública,"27,390",Public,"€95,585 - €172,784","['aws', 'git', 'python', 'sql', 'database', 'machine learning', 'matplotlib', 'tensorflow', 'tableau']"
Cientista de Dados,Sênior,Remoto,company_223,"Raleigh, NC . Fully Remote",a month ago,"New York, NY, US",Tecnologia,Pública,"10,020",Public,"€99,554","['spark', 'python', 'machine learning', 'hadoop', 'deep learning']"
Cientista de Dados,Sênior,Remoto,company_421,Mexico City Metropolitan Area,5 days ago,"Cheyenne, WY, US",Tecnologia,,Private,,"€7,678","['pandas', 'numpy', 'python', 'sklearn', 'machine learning', 'matplotlib']"
Cientista de Dados,Sênior,Presencial,company_233,"Bethesda, MD . On-site",a month ago,"Reston, VA, US",Tecnologia,Pública,"27,400",Public,"€77,773 - €140,587","['amazon', 'aws', 'git', 'r', 'python', 'docker', 'sql', 'kubernetes', 'hadoop']"
Cientista de Dados,Sênior,Presencial,company_916,United States,7 days ago,"Columbus, OH, US",Tecnologia,Pública,"1,300",Public,"€115,088 - €143,858","['aws', 'git', 'r', 'python', 'sql', 'machine learning']"
Cientista de Dados,Sênior,Presencial,company_392,"Cincinnati, OH",a month ago,"Jacksonville, FL, US",Finanças,Pública,"62,040",€35.42B,"€161,759 - €271,723","['spark', 'sql', 'machine learning', 'python']"
Cientista de Dados,Pleno,,company_941,"Pune, Maharashtra, India",14 days ago,"Dublin, IE",Tecnologia,Pública,"492,235",€152.95B,"€12,730 - €26,190","['r', 'python', 'java', 'sql', 'database', 'machine learning']"
Cientista de Dados,Sênior,Remoto,company_625,Fully Remote,6 months ago,"San Francisco, CA, US",Energia,Privada,90,Private,"€168,968 - €210,068",[]
Engenheiro de Machine Learning,Sênior,,company_941,"Bengaluru, Karnataka, India",14 days ago,"Dublin, IE",Tecnologia,Pública,"492,235",€153.20B,"€10,525 - €26,186","['sql', 'python']"
Cientista de Dados,,Presencial,company_096,"San Francisco, California, United States . On-site",a month ago,"San Francisco, CA, US",Finanças,Privada,950,€11.58B,"€138,831 - €173,538",[]
Cientista de Dados,Sênior,,company_375,"Singapore, Singapore",5 days ago,"Singapore, SG",Tecnologia,Pública,"36,130",Public,"€104,657 - €128,182","['spark', 'aws', 'git', 'python', 'sql', 'gcp', 'deep learning', 'azure', 'tensorflow']"
